,MDmeter,Segment,Angle,Diameter,Roughness,Pressure,Massrate,H_enthalpy,Dryness,Rhom_,rhol,rhog,Gravity,Area,velocity,Vsl,Vsg,mi,miuL,miug,deltaw,NoslipHoldup,LiqVelNumb,GasVelNumb,diaNum,liqVisNum,L1,L2,Lb,Ls,Lm,F1,F2,F3,F4,F5,F6,F6aksen,F7,PolaAliran,Sbubble,Sslug,S_pattern,slip_vel_for_bubble_slug,HL,Re,AUColumn,fff,f1,R,f_input_bub_frifact,f2,f3,fm,Nre,Nw,e/D,fmBF,dp/dz,A,B,dens_correction,transisi,BLColumn,EkComplement,Dp/dz_total,Dptot,P2,Re_Homogen,BRColumn_Homogen,fff_Homogen,mff_Homogen,BUColumn_Homogen,DeltaPGravity_Homogen,acceleration_Homogen,DeltaPfriksi_Homogen,DeltaPtotal_Homogen,P2_Homogen,rho__Homogen,velocity_Homogen,Ep_Homogen,Ek_Homogen,H2_Homogen,Tanradian,T2_Homogen
43,129,-129,0.0,0.224,4.5e-05,9.701463582908525,17.19,2242.060051276519,0.735571061894348,6.782068189610295,888.5250361577048,4.998782508545158,9.81,0.03940813824663037,64.31730028236191,0.12981631294438872,64.18748396941753,5.104907332359873e-05,0.00015141634519377304,1.4976605562145254e-05,0.04250832422597632,0.002018373165143391,0.8819844728204186,436.09591835109075,101.43325554142537,0.0005242846049887997,1,1.1,1.9701829201024605,81.75144102153507,151.4495600878222,1.2057357931692705,0.25,0.86,-62.962104880852955,0.2478753208403815,2.377546943318883,5.319111354020219,0.15774635980244883,Mist,46178.92687926688,381.03422064055303,381.03422064055303,56.08313882331439,0.002018373165143391,170637.38962366452,0.00014890421008351674,0.004382611199794926,0.017530444799179704,494.44852124951694,1452.2397645470057,0.17462989906583126,1.0551275224253134,0.0029013931878329653,4798983.097988908,1.2501634881927324e-05,0.02010899143671004,0.02375930148997801,0.010922463471109568,-4.083989095782523,5.083989095782523,14.39389224661509,0.010922463471109568,0.0006653208894007699,0.9787281558314876,0.011839635236268265,-0.035518905708804796,9.73698248861733,1914036.0536776688,4.126609809659071e-05,0.0035735502943057052,0.014294201177222821,0,-0.00199596266820231,0.9710811840344425,-0.026854736541285933,-0.02970987357578639,9.731173456484312,6.802919637531979,64.1201630370677,0.02943,0.012659903855684206,2242.102141180375,0.0,178.572796344786
44,132,-132,0.0,0.224,4.5e-05,9.73698248861733,17.19,2242.102141180375,0.7354495382038583,6.806805374049279,888.3574224728221,5.016230010078635,9.81,0.03940813824663037,64.08355936687047,0.12990047743381805,63.95365888943665,5.103210070233828e-05,0.00015127430891513071,1.4982037850042248e-05,0.04247317206182457,0.002027048414869621,0.8826972122937141,434.57666617468726,101.46564984658859,0.0005241426170719179,1,1.1,1.9709669335230857,81.77709964257372,151.49589008452003,1.2057329736619211,0.25,0.86,-62.970152965541956,0.24787971386245014,2.377882801623416,5.320386647174486,0.15775016480521076,Mist,45823.03170338266,379.67351576159245,379.67351576159245,55.87393987372891,0.002027048414869621,170876.10002692227,0.00014875240826107042,0.004381737596050989,0.017526950384203956,492.3281280626539,1445.09462724376,0.1746417977182393,1.05499822577788,0.002901368029656019,4796450.497975135,1.244331677350218e-05,0.02009568235853282,0.023754816230608346,0.010878822616789107,-4.060322537091115,5.060322537091115,14.389410256140929,0.010878822616789107,0.0006677476071942345,0.9788862645869099,0.011795619819893985,-0.03538685945968195,9.772369348077012,1914672.6374861114,4.12621127011913e-05,0.003573508171712117,0.014294032686848469,0,-0.002003242821582703,0.9712913880336985,-0.02675682608737791,-0.029610134778589016,9.766592623395919,6.827588895368247,63.888485814155516,0.02943,0.012481980750830872,2242.1440531611256,0.0,178.7306481308574
45,135,-135,0.0,0.224,4.5e-05,9.772369348077012,17.19,2242.1440531611256,0.7353288929835333,6.831452400738902,888.1907947935612,5.033611242765462,9.81,0.03940813824663037,63.852353891749196,0.1299840979592391,63.722369793789944,5.1015264052325874e-05,0.00015113347340570287,1.4987434436863832e-05,0.04243824373540183,0.002035697825323794,0.8834056836830615,433.0737723874527,101.49787611756885,0.0005240024244767402,1,1.1,1.9717462520513678,81.80260461259022,151.54193337659052,1.2057301897544794,0.25,0.86,-62.97810097977443,0.24788405250934936,2.378214490992662,5.321652898402158,0.15775392219188458,Mist,45472.42223773327,378.3275559658832,378.3275559658832,55.66702479241904,0.0020356978253237936,171113.33164833407,0.00014860194509386506,0.004380871202028999,0.017523484808115997,490.23204218236174,1438.036519624554,0.17465365197202853,1.054870171949717,0.0029013434054704773,4793936.880447349,1.2385717342654608e-05,0.020082450813222807,0.023750355641524393,0.010835666036603832,-4.036916385639059,5.03691638563906,14.384962373543777,0.010835666036603832,0.0006701654805124865,0.9790420582635491,0.011752132015169316,-0.03525639604550795,9.80762574412252,1915304.5399898922,4.125815910018391e-05,0.003573466384286166,0.014293865537144663,0,-0.002010496441537459,0.9714985471991779,-0.026659979045403032,-0.029511598930947687,9.801880947007959,6.852168822780553,63.659306647032075,0.02943,0.01230788736815839,2242.1857910484937,0.0,178.88746239683132
46,138,-138,0.0,0.224,4.5e-05,9.80762574412252,17.19,2242.1857910484937,0.7352091141537329,6.856010349908739,888.0251394289879,5.050927015638608,9.81,0.03940813824663037,63.62363736694569,0.1300671818747939,63.49357018507089,5.099856108938394e-05,0.00015099381925060793,1.4992795838738571e-05,0.04240353606845593,0.0020443216901391364,0.8841099440591369,431.5869381907207,101.5299366370113,0.0005238639959152087,1,1.1,1.9725209384650508,81.82795798612892,151.5876938480943,1.2057274408275447,0.25,0.86,-62.98595063406171,0.24788833770568675,2.378542082537886,5.322910245011213,0.15775763278246432,Mist,45126.98137877244,376.99607137832606,376.99607137832606,55.4623516131017,0.0020443216901391364,171349.1045393482,0.00014845279891142961,0.004380011905276723,0.017520047621106892,488.1598053396088,1431.0637435770996,0.1746654623403867,1.0547433397005974,0.002901319309430188,4791441.9632808855,1.232882234133192e-05,0.020069295711876375,0.023745919379266043,0.010792984754295317,-4.013765833297665,5.013765833297664,14.380548119484875,0.010792984754295317,0.0006725746153260474,0.979195587793562,0.011709161594015046,-0.03512748478204514,9.842753228904565,1915931.8373110436,4.125423676034095e-05,0.003573424926413024,0.014293699705652096,0,-0.002017723845978142,0.9717027281001744,-0.02656417589876918,-0.02941424256431723,9.837039986686838,6.8766604837757015,63.432580002425475,0.02943,0.012137513018249592,2242.227358561512,0.0,179.04325409284013
47,141,-141,0.0,0.224,4.5e-05,9.842753228904565,17.19,2242.227358561512,0.7350901898875856,6.880480280825518,887.8604429808295,5.068178121887204,9.81,0.03940813824663037,63.39736449826499,0.13014973638171096,63.26721476188327,5.0981989585264914e-05,0.00015085532749381514,1.4998122560477816e-05,0.042369045951668294,0.0020529202974245535,0.8848100493115485,430.1158724523753,101.56183363945138,0.0005237273008687558,1,1.1,1.9732910542427033,81.85316177521574,151.63317530208468,1.205724726276929,0.25,0.86,-62.993703597506,0.24789257035377882,2.378865645651962,5.324158821196052,0.15776129737697178,Mist,44786.59546766496,375.6787990539877,375.6787990539877,55.25987944996557,0.002052920297424553,171583.43833065446,0.00014830494855330798,0.0043791595959221385,0.017516638383688554,486.1109712610511,1424.1746464801513,0.17467722932669338,1.054617708309952,0.002901295735763488,4788965.4706241395,1.2272617909289665e-05,0.020056215989204318,0.023741507107774812,0.010750770026061288,-3.9908661961359506,4.990866196135951,14.376167024773672,0.010750770026061288,0.0006749751155489834,0.9793469026168098,0.011666698604019414,-0.03500009581205824,9.877753324716624,1916554.6037544892,4.125034516147469e-05,0.003573383792615052,0.014293535170460208,0,-0.00202492534664695,0.9719039953636864,-0.026469397633272662,-0.029318042847696124,9.872071271752262,6.901064921840135,63.208261511370964,0.02943,0.011970751018005103,2242.26875931253,0.0,179.1980378416132
48,144,-144,0.0,0.224,4.5e-05,9.877753324716624,17.19,2242.26875931253,0.7349721086038925,6.904863232358615,887.6966923350182,5.085365339286417,9.81,0.03940813824663037,63.173491147864205,0.13023176853259427,63.04325937933162,5.096554736585769e-05,0.0001507179796239069,1.5003415095907766e-05,0.042334770342643276,0.0020614939299107766,0.8855060541819199,428.6602914540578,101.59356931269184,0.0005235923095638509,1,1.1,1.974056659600112,81.87821795054911,151.6783814628887,1.205722045513175,0.25,0.86,-63.00136149909955,0.24789675133434785,2.3791852480632074,5.325398758131271,0.15776491675608667,Mist,44451.15416416215,374.3754827495147,374.3754827495147,55.059568461964005,0.002061493929910777,171816.352244128,0.00014815837335333267,0.004378314166595371,0.017513256666381483,484.0851052679456,1417.367619656526,0.17468895342478086,1.0544932575603563,0.0029012726787725693,4786507.132713131,1.2217090560704008e-05,0.020043210602839895,0.023737118498177834,0.010709013332840195,-3.9682129103064785,4.9682129103064785,14.371818630081018,0.010709013332840195,0.00067736708309438,0.979496050735369,0.011624733358941167,-0.0348742000768235,9.912627524793447,1917172.9118651552,4.124648379601956e-05,0.0035733429775474043,0.014293371910189617,0,-0.0020321012492831403,0.972102411745149,-0.026375625720491434,-0.029222977565477,9.9069763022821,6.92538316049007,62.98630793097552,0.02943,0.011807498516803662,2242.309996811047,0.0,179.35182794809344
49,147,-147,0.0,0.224,4.5e-05,9.912627524793447,17.19,2242.309996811047,0.7348548589603081,6.929160223526178,887.5338746535673,5.10248943061275,9.81,0.03940813824663037,62.95197429633689,0.1303132852355444,62.82166101110136,5.0949232309468045e-05,0.0001505817575603952,1.5008673928189822e-05,0.042300706263974794,0.00207004286509132,0.8861980122956773,427.2199186485217,101.62514579912708,0.0005234589929484916,1,1.1,1.9748178135252452,81.90312844264439,151.72331597829884,1.20571939796109,0.25,0.86,-63.0089259289741,0.24790088150719258,2.3795009558871536,5.326630184061839,0.15776849168175194,Mist,44120.55032599694,373.0858727037427,373.0858727037427,54.861379818547334,0.0020700428650913204,172047.86510431915,0.00014801305312451453,0.0043774755123536496,0.017509902049414598,482.0817838914099,1410.6410968901214,0.174700635119186,1.0543699677216665,0.0029012501328328634,4784066.685692914,1.2162227171342955e-05,0.02003027853267356,0.023732753228580192,0.010667706372907895,-3.945801528097263,4.945801528097263,14.367502485663524,0.010667706372907895,0.0006797506179279182,0.9796430787656601,0.011583256429610556,-0.03474976928883167,9.947377294082278,1917786.8324827573,4.124265216863158e-05,0.003573302475993824,0.014293209903975297,0,-0.002039251853783755,0.972298038196085,-0.02628284210184715,-0.029129025096232004,9.941756549889678,6.949616203802776,62.766677107713136,0.02943,0.0116476563313704,2242.351074467378,0.0,179.5046384086828
50,150,-150,0.0,0.224,4.5e-05,9.947377294082278,17.19,2242.351074467378,0.7347384298467284,6.953372254022509,887.3719773667223,5.119551144044798,9.81,0.03940813824663037,62.73277200631347,0.13039429325815255,62.60237771305531,5.093304234516426e-05,0.00015044664364054553,1.5013899530128817e-05,0.04226685080137953,0.002078567375358921,0.8868859761928574,425.794484426685,101.65656519702344,0.0005233273226695914,1,1.1,1.975574573812143,81.92789514294287,151.7679824216968,1.2057167830593007,0.25,0.86,-63.01639843960337,0.24790496171183343,2.3798128336763686,5.327853224390049,0.1577720228977564,Mist,43794.67989351132,371.80972542705626,371.80972542705626,54.665275666763,0.0020785673753589205,172277.99534957038,0.00014786896814448136,0.004376643530608943,0.01750657412243577,480.1005945031361,1403.993553003148,0.17471227488539598,1.054247819535763,0.002901228092392371,4781643.871445471,1.2108014966267849e-05,0.020017418780210985,0.023728410983864523,0.010626841054770816,-3.9236277141416167,4.923627714141617,14.363218151096437,0.010626841054770816,0.000682125818119608,0.9797880319883173,0.011542258635207811,-0.034626775905623436,9.982004069987902,1918396.4347945482,4.123884979580306e-05,0.0035732622828625895,0.014293049131450358,0,-0.0020463774543588243,0.9724909339288281,-0.026191029173304663,-0.02903616439238707,9.976413458474665,6.9737650369298425,62.549327942178024,0.02943,0.011491128788986999,2242.3919955961674,0.0,179.65648292016692
51,153,-153,0.0,0.224,4.5e-05,9.982004069987902,17.19,2242.3919955961674,0.7346228103789345,6.977500304727512,887.2109881653993,5.136551213550521,9.81,0.03940813824663037,62.51584338750593,0.13047479923134264,62.38536858827459,5.091697545118726e-05,0.00015031262060670998,1.501909236447044e-05,0.042233201101899626,0.0020870677281371944,0.8875699973577423,424.38372589390696,101.6878295617514,0.0005231972710512553,1,1.1,1.9763269970935167,81.95251990487873,151.81238429409603,1.2057142002598238,0.25,0.86,-63.023780546958626,0.24790899276813277,2.380120944468352,5.329068001759143,0.15777551113029456,Mist,43473.44177926038,370.5468034991007,370.5468034991007,54.47121909966305,0.0020870677281371944,172506.7610427126,0.00014772609914148125,0.004375818121058358,0.01750327248423343,478.1411349609372,1397.4235024913505,0.17472387319008198,1.0541267942018862,0.0029012065519709576,4779238.43742392,1.2054441508042156e-05,0.020004630367954773,0.02372409145549794,0.010586409490342567,-3.901687241778866,4.901687241778866,14.358965195016797,0.010586409490342567,0.0006844927798937689,0.9799309543959106,0.01150173103490175,-0.03450519310470525,10.016509263092606,1919001.7863860477,4.123507620549222e-05,0.003573222393182614,0.014292889572730456,0,-0.002053478339681307,0.9726811564784691,-0.026100169770679003,-0.02894437496074132,10.010948444948642,6.997830626593068,62.334220355228645,0.02943,0.011337823578484176,2242.4327634197457,0.0,179.80737488830653
52,156,-156,0.0,0.224,4.5e-05,10.016509263092606,17.19,2242.4327634197457,0.7345079898924375,7.001545338199027,887.0508949938904,5.153490359261332,9.81,0.03940813824663037,62.301148563128876,0.1305548096530891,62.170593753475785,5.090102965342262e-05,0.000150179671594127,1.5024252884187839e-05,0.04219975437216868,0.0020955441860080596,0.8882501262475351,422.9873866550609,101.71894090697569,0.0005230688110738634,1,1.1,1.9770751388722887,81.97700454491127,151.85652502611816,1.2057116490276532,0.25,0.86,-63.031073731621916,0.24791297547689245,2.3804253498316665,5.330274636133962,0.1577789570885059,Mist,43156.737762336394,369.2968753744435,369.2968753744435,54.27917412595452,0.0020955441860080596,172734.1798814076,0.00014758442728089442,0.004374999185617039,0.017499996742468157,476.20301326834146,1390.9294982139747,0.17473543049132934,1.0540068733625283,0.002901185506159667,4776850.136492613,1.200149468542016e-05,0.01999191233880839,0.023719794341345878,0.010546403988389816,-3.879975989558479,4.8799759895584796,14.354743194874784,0.010546403988389816,0.0006868515976773246,0.9800718887386305,0.011461664919830049,-0.034384994759490146,10.050894257852097,1919602.9532898222,4.12313309367673e-05,0.003573182802099714,0.014292731208398857,0,-0.002060554793031974,0.9728687617621589,-0.026010247155521186,-0.028853636843790182,10.045362899936396,7.021813921563807,62.12131525545671,0.02943,0.011187651608608577,2242.473381071354,0.0,179.95732743612416
53,159,-159,0.0,0.224,4.5e-05,10.050894257852097,17.19,2242.473381071354,0.734393957936537,7.025508299148698,886.8916860428226,5.1703692878336325,9.81,0.03940813824663037,62.08864863763326,0.13063433089200707,61.958014306741276,5.088520302393153e-05,0.00015004778011918127,1.5029381532757866e-05,0.04216650787673903,0.002103997006834946,0.8889264123200494,421.60521660800026,101.74990120580355,0.0005229419163539681,1,1.1,1.9778190535520546,82.00135084352178,151.90040797990065,1.205709128840361,0.25,0.86,-63.03827943985628,0.2479169106204285,2.3807261099102877,5.331473244878591,0.15778236146499305,Mist,42844.472387182745,368.05971519582505,368.05971519582505,54.0891056408369,0.0021039970068349465,172960.26920812367,0.0001474439341522488,0.004374186628353524,0.017496746513414096,474.28584724761816,1384.5101301361024,0.17474694723885653,1.0538880390898602,0.0029011649496199668,4774478.726773035,1.1949162702495244e-05,0.019979263755501277,0.023715519345492618,0.010506817048235455,-3.8584899378811808,4.85848993788118,14.350551736693737,0.010506817048235455,0.0006892023641464871,0.9802108765680342,0.011422051805405418,-0.034266155416216255,10.085160413268312,1920200.0000324172,4.1227613539464314e-05,0.0035731435048730045,0.014292574019492018,0,-0.002067607092439462,0.973053804135905,-0.025921245001556154,-0.02876393060181331,10.07965818845391,7.045715853126306,61.910574507921524,0.02943,0.011040526873288173,2242.5138515982276,0.0,180.1063534118964
54,162,-162,0.0,0.224,4.5e-05,10.085160413268312,17.19,2242.5138515982276,0.7342807042685849,7.049390114901984,886.7333497423685,5.187188692798301,9.81,0.03940813824663037,61.878305665693055,0.13071336919081702,61.74759229650224,5.086949367953563e-05,0.0001499169300680931,1.503447874442793e-05,0.042133458936468395,0.002112426443881897,0.8895989040604342,420.2369717450288,101.78071239189325,0.0005228165611249296,1,1.1,1.9785587944664775,82.02556054617563,151.94403645093848,1.205706639187719,0.25,0.86,-63.04539908463724,0.24792079896312477,2.381023283466363,5.332663942831267,0.15778572493632148,Mist,42536.55286667604,366.8351026146488,366.8351026146488,53.900979397971895,0.002112426443881897,173185.0460197693,0.00014730460175671101,0.00437338035542744,0.01749352142170976,472.38926422562275,1378.1640241209775,0.17475842387422835,1.05377027387267,0.0029011448770830013,4772123.971495071,1.1897434068283948e-05,0.019966683700034297,0.023711266178068017,0.010467641353707058,-3.8372251657707284,4.837225165770728,14.346390414838481,0.010467641353707058,0.0006915451702718846,0.9803479582789494,0.011382883423931909,-0.03414865027179573,10.119309063540108,1920792.9896796027,4.122392357385738e-05,0.0035731044968714317,0.014292417987485727,0,-0.0020746355108156537,0.9732363364489798,-0.025833147381647457,-0.02867523729569064,10.113835650564003,7.069537335525852,61.701960904089894,0.02943,0.010896366323551775,2242.5541779645514,0.0,180.2544653968614
55,165,-165,0.0,0.224,4.5e-05,10.119309063540108,17.19,2242.5541779645514,0.7341682188484389,7.073191695843099,886.575874755687,5.203949254898638,9.81,0.03940813824663037,61.67008262238622,0.13079193066969627,61.53929069171652,5.085389978045837e-05,0.00014978710568602275,1.5039544944472994e-05,0.042100604926962784,0.00212083274592888,0.89026764900702,418.88241396200874,101.81137636052364,0.0005226927202182729,1,1.1,1.9792944139077222,82.04963536425272,151.9874136698643,1.2057041795713257,0.25,0.86,-63.05243404664618,0.24792464125196628,2.38131692792138,5.333846842376566,0.15778904816350023,Mist,42232.88898926557,365.62282261837635,365.62282261837635,53.71476198253303,0.00212083274592888,173408.52697700073,0.0001471664124950311,0.00437258027502942,0.01749032110011768,470.51290073184015,1371.889840769807,0.17476986083106372,1.0536535606037867,0.002901125283348849,4769785.638853654,1.18462975867261e-05,0.01995417127314485,0.023707034555080452,0.010428869767319339,-3.8161778477702892,4.816177847770289,14.34225883179136,0.010428869767319339,0.000693880105362208,0.9804831731496271,0.01134415171751668,-0.03403245515255004,10.153341518692658,1921381.9838798246,4.122026061034224e-05,0.003573065773570452,0.014292263094281808,0,-0.002081640316086624,0.97341641009606,-0.025745938755264392,-0.028587538470411546,10.147896602010519,7.093279266402144,61.49543813292886,0.02943,0.010755089745530768,2242.594363054297,0.0,180.40167571265573
56,168,-168,0.0,0.224,4.5e-05,10.153341518692658,17.19,2242.594363054297,0.7340564918330945,7.096913935845334,886.4192499725916,5.22065164241713,9.81,0.03940813824663037,61.46394337451726,0.13087002132951997,61.333073353187736,5.083841952901432e-05,0.00014965829156657554,1.504458054944408e-05,0.042067943277072334,0.0021292161573833912,0.8909326937763202,417.54131087476475,101.84189496962918,0.0005225703690457606,1,1.1,1.9800259631539523,82.07357697594753,152.03054280417058,1.2057017495042561,0.25,0.86,-63.05938567522588,0.2479284382170527,2.3816070993957807,5.3350220535150275,0.15779233179244453,Mist,41933.39302997346,364.4226653645193,364.4226653645193,53.530420785286424,0.0021292161573833912,173630.72841321267,0.00014702934915592403,0.004371786297323167,0.017487145189292667,468.65640220808166,1365.6862743069335,0.17478125853523285,1.0535378825679713,0.0029011061632857075,4767463.501870229,1.1795742347082363e-05,0.01994172559379022,0.0237028241982554,0.010390495324679793,-3.7953442509577506,4.795344250957751,14.338156597935555,0.010390495324679793,0.0006962072571064274,0.980616559380226,0.01130584883126315,-0.033917546493789454,10.187259065186447,1921967.042906169,4.121662422913086e-05,0.003573027330548812,0.014292109322195249,0,-0.002088621771319282,0.9735940750672071,-0.02565960395642898,-0.028500816139244486,10.181842334831902,7.116942527208688,61.29097075309701,0.02943,0.01061661964443556,2242.6344096739413,0.0,180.5479964284965
57,171,-171,0.0,0.224,4.5e-05,10.187259065186447,17.19,2242.6344096739413,0.7339455135715065,7.120557712687443,886.2634645034333,5.237296511491658,9.81,0.03940813824663037,61.259852653028716,0.13094764705499065,61.128905005973735,5.08230511683488e-05,0.0001495304726416808,1.5049585967407823e-05,0.0420354714674407,0.002137576918388434,0.8915940840871632,416.21343564244813,101.87227004079706,0.0005224494835820905,1,1.1,1.9807534924958796,82.09738702713787,152.07342695987154,1.2056993485107175,0.25,0.86,-63.06625528930342,0.24793219057209354,2.381893852747208,5.336189683930323,0.15779557645442258,Mist,41637.979665070285,363.2344260209258,363.2344260209258,53.34792397765655,0.002137576918388434,173851.66634322656,0.00014689339490486807,0.004370998334389564,0.017483993337558255,466.81942272932196,1359.5520515083697,0.1747926174050527,1.053423223430254,0.002901087511829142,4765157.338259224,1.1745757714708743e-05,0.019929345798649436,0.023698634834879793,0.010352511229107894,-3.774720732074696,4.774720732074696,14.334083331345955,0.010352511229107894,0.0006985267116146382,0.9807481541297121,0.011267967106732828,-0.03380390132019848,10.221062966506645,1922548.2256967253,4.1213014019957816e-05,0.0035729891634854647,0.014291956653941859,0,-0.0020955801348439143,0.9737693799957914,-0.025574128182121018,-0.028415052768535932,10.215674117954983,7.140527983618529,61.08852416618769,0.02943,0.010480881133946013,2242.674320555075,0.0,180.69343936810822
58,174,-174,0.0,0.224,4.5e-05,10.221062966506645,17.19,2242.674320555075,0.733835274599572,7.144123888456564,886.1085076731929,5.253884506421379,9.81,0.03940813824663037,61.05777602645393,0.13102481361766757,60.92675121283626,5.0807792981223664e-05,0.00014940363417183545,1.505456159817799e-05,0.042003187029102274,0.0021459152649271024,0.8922518647840612,414.89856679756014,101.90250336023328,0.0005223300403482441,1,1.1,1.9814770512624673,82.1210671322262,152.11606918311224,1.2056969761257212,0.25,0.86,-63.07304417827832,0.24793589901488552,2.382177241607334,5.3373498390541,0.15779878276648515,Mist,41346.5658902488,362.0579046120894,362.0579046120894,53.16724048773285,0.0021459152649271024,174071.3564716915,0.00014675853327330077,0.004370216300172735,0.01748086520069094,465.0016247351548,1353.4859306716187,0.1748039378514723,1.0533095672246962,0.0029010693239812616,4762866.930298994,1.1696333322192441e-05,0.01991703104164158,0.02369446619765152,0.010314910846457833,-3.754303734763894,4.754303734763894,14.330038657586734,0.010314910846457833,0.000700838553457589,0.9808779935512464,0.01123049907566297,-0.033691497226988915,10.254754463733635,1923125.5898935057,4.120942958179736e-05,0.003572951268156599,0.014291805072626396,0,-0.002102515660372767,0.9739423722044599,-0.025489496981120997,-0.028330231263109445,10.249393197769754,7.1640364859170775,60.88806459097493,0.02943,0.010347801830938579,2242.714098356906,0.0,180.8380161164177
59,177,-177,0.0,0.224,4.5e-05,10.254754463733635,17.19,2242.714098356906,0.733725765635285,7.167613309938333,885.9543690157741,5.270416259962886,9.81,0.03940813824663037,60.857679875363274,0.13110152667889344,60.726578348684384,5.0792643288847644e-05,0.00014927776173670053,1.5059507833538958e-05,0.04197108754212881,0.00215423142892384,0.8929060798597795,413.5964880823248,101.93259667969413,0.000522212016395441,1,1.1,1.9821966878457575,82.14461887495207,152.15847246172262,1.2056946318947666,0.25,0.86,-63.079753602879045,0.24793956422777258,2.382457318417362,5.338502622128492,0.1578019513318802,Mist,41059.07094212934,360.8929058711994,360.8929058711994,52.98833997717484,0.00215423142892384,174289.81420119663,0.0001466247481482034,0.00436944011042803,0.01747776044171212,463.20267877140594,1347.486700625002,0.1748152202782547,1.0531968983435618,0.0029010515948099383,4760592.06470729,1.1647459060832154e-05,0.019904780493461272,0.02369031802453425,0.01027768770013592,-3.7340897869104315,4.734089786910431,14.32602220951576,0.01027768770013592,0.0007031428657049505,0.9810061128261346,0.011193437453928508,-0.033580312361785526,10.28833477609542,1923699.191879952,4.120587052259096e-05,0.0035729136404327637,0.014291654561731055,0,-0.0021094285971148515,0.9741130977492389,-0.025405696243270562,-0.028246334952236208,10.28300079868587,7.1874688693824345,60.6895590386188,0.02943,0.010217311755099445,2242.7537456686614,0.0,180.98173802601377
60,180,-180,0.0,0.224,4.5e-05,10.28833477609542,17.19,2242.7537456686614,0.7336169775740341,7.191026808994485,885.8010382684791,5.28689239361674,9.81,0.03940813824663037,60.65953136776222,0.13117779179263428,60.52835357596958,5.0777600449749565e-05,0.0001491528412260217,1.5064425057461801e-05,0.041939170634319206,0.0021625256383426216,0.8935567724772421,412.3069882911511,101.96255171738927,0.000522095389289666,1,1.1,1.9829124497249664,82.16804380918072,152.20063972672523,1.205692315373533,0.25,0.86,-63.08638479598903,0.24794318687808947,2.3827341344622757,5.3396481342665645,0.15780508274045238,Mist,40775.41622293857,359.73923909769275,359.73923909769275,52.81119281897636,0.0021625256383426216,174507.05464013488,0.00014649202376203988,0.004368669682671727,0.017474678730686907,461.4222632414238,1341.5531797745257,0.1748264650821516,1.0530852015268768,0.0029010343194479705,4758332.532520809,1.1599125072446307e-05,0.019892593341129056,0.023686190058616885,0.010240835466303904,-3.7140754980819466,4.7140754980819475,14.32203362709489,0.010240835466303904,0.000705439729962359,0.9811325461964061,0.011156775135736862,-0.03347032540721059,10.32180510150263,1924269.0868170944,4.12023364589847e-05,0.0035728762762761196,0.014291505105104478,0,-0.002116319189887077,0.9742816014618612,-0.025322712189133532,-0.028163347576152218,10.316498123671572,7.210825954653615,60.492975288789076,0.02943,0.010089343233241607,2242.7932650118946,0.0,181.12461622339845
61,183,-183,0.0,0.224,4.5e-05,10.32180510150263,17.19,2242.7932650118946,0.733508901484071,7.214365202928627,885.6485053666792,5.303313517905108,9.81,0.03940813824663037,60.46329843539742,0.1312536144082162,60.332044820989196,5.0762662858691275e-05,0.00014902885883087854,1.5069313646312861e-05,0.04190743397993581,0.0021707981172819305,0.8942039849906381,411.02986111889675,101.99237015885255,0.0005219801370967544,1,1.1,1.983624383489702,82.19134345966297,152.2425738537881,1.2056900261275885,0.25,0.86,-63.09293896344341,0.24794676761859014,2.383007739903867,5.340786474510591,0.15780817756902832,Mist,40495.52522821552,358.59671802006096,358.59671802006096,52.63577007605226,0.0021707981172819305,174723.0926102864,0.00014636034468306155,0.004367904936132566,0.017471619744530265,459.660064166679,1335.6842151869876,0.17483767265307426,1.0529744618523647,0.00290101749309231,4756088.12897901,1.1551321741495756e-05,0.01988046878755771,0.023682082047978024,0.010204347969260376,-3.694257557063723,4.6942575570637235,14.31807255720714,0.010204347969260376,0.0007077292264072984,0.981257326996087,0.01112050518804553,-0.03336151556413659,10.355166617066766,1924835.3286784603,4.1198827016076004e-05,0.003572839171737762,0.014291356686951048,0,-0.0021231876792218948,0.9744479269903993,-0.02524053136003838,-0.0280812532730955,10.349886354775725,7.2341085480873355,60.29828186666489,0.02943,0.009963830808082094,2242.8326588427026,0.0,181.26666161501635
